name,frequency
Micheal,211
Aurelia,210
Myrna,210
Dock,210
Evan,210
Wilber,209
Eleanora,208
Christian,208
Celestine,207
Harmon,207
Felipe,207
Kelly,206
Sydney,206
Tomas,206
Lucius,205
Antonette,204
Elsa,203
Edd,203
Arturo,203
Harland,203
Clementine,202
Sebastian,202
Colleen,201
Antone,201
Adela,200
Annamae,200
Albertha,200
Enrique,200
Lucien,200
Lemuel,198
Vernell,197
Esperanza,197
Carole,197
Meredith,197
Reta,197
Ottis,197
Dante,197
Easter,196
Maxie,196
Idell,195
Jonnie,195
Marvel,195
Hedwig,195
Ernesto,195
Isaiah,194
Sibyl,193
Anastasia,193
Maud,192
Rosalyn,192
Theron,192
Walton,192
Hector,192
Georgiana,191
Daryl,191
Junius,191
Carrol,190
Justin,190
Elwin,190
Emilia,188
Mckinley,188
Warner,188
Nickolas,188
Dee,187
Donnie,186
Reed,186
Evelyne,185
Raleigh,185
Felicia,184
Felton,184
Americo,183
Florian,183
Lavon,182
Mozell,181
Dona,181
Lavina,181
Coleman,181
Walker,181
Carolina,180
Rogers,180
Talmadge,179
Albin,179
Doretha,178
Andres,178
Gustave,178
Bonita,177
Mason,177
Jeremiah,177
Hobart,177
Elden,176
Gayle,175
Renee,174
Arther,174
Ignacio,174
Emilio,174
Ivory,173
Maybelle,173
Gaylord,173
Dominga,172
Jeane,172
Berneice,172
Haywood,172
Merton,172
Vernie,171
Lulu,171
Larue,171
Dorcas,171
Emmitt,171
Oren,171
Hermon,170
Chris,170
Julio,170
Zula,168
Aletha,168
Eloisa,168
Phil,168
Concepcion,167
Joshua,166
Rodolfo,165
Waldo,165
Jacquelyn,163
Lovie,162
Nelle,162
Andrea,162
Valentine,162
Corene,161
Carmel,161
Marianna,161
Zora,160
Charline,160
Socorro,160
Maureen,160
Lina,160
Hilton,160
Berta,159
Ellie,159
Cathryn,159
Avery,159
Rudy,158
Santiago,158
Normand,158
Leonor,157
Rubin,157
Santo,157
Abbie,156
Ethelyn,156
Angelita,156
Elvis,155
Mandy,154
Tina,154
Camilla,154
Romeo,154
Yoshiko,153
Celeste,153
Rosina,153
Granville,153
Casimer,153
Audra,152
Cordelia,152
Alvis,152
Buddy,152
Delphia,151
Carson,151
Arden,151
Annabel,150
Eldora,149
Margarett,149
Rachael,149
Rupert,149
Jules,149
Alvie,148
Leonora,148
Laverna,147
Alda,146
Vaughn,146
Adrienne,145
Alphonso,145
Porter,145
Elna,144
Crystal,144
Velva,143
Almeda,143
Cyrus,143
Evie,142
Maxwell,142
Gregorio,142
Marcel,142
Emmie,141
Pattie,141
Ossie,140
Leatha,140
Enoch,140
Gilberto,140
Benito,140
Golda,139
Madonna,139
Winford,139
Boyce,139
Roderick,139
Lennie,138
Glenda,138
Elisha,138
Domenick,138
Myrtie,137
Dempsey,137
General,137
Margarito,137
Elmira,136
Elisa,136
Grayce,136
Gaetano,136
Raymon,135
Prince,135
Oran,135
Mina,134
Eduardo,134
Loyce,133
Judson,133
Sigmund,133
Rosia,132
Jettie,132
Nan,132
Marcelle,132
Bulah,132
Early,132
Elzie,132
Jonathan,132
Elease,131
Haskell,131
Ofelia,130
Shirlee,130
Napoleon,130
Joesph,130
Bethel,129
Cleta,129
Lavada,128
Luverne,128
Edsel,128
Angel,128
Josefa,127
Palma,127
Enrico,127
Kathrine,126
Luvenia,126
Rosamond,126
Sandra,126
Elmore,126
Graham,126
Otho,126
Milan,126
Octavia,125
Elwanda,125
Georgianna,125
Ricardo,125
Carmelo,125
Martina,124
Adella,124
Hiroshi,124
Raphael,124
Regis,124
Merritt,123
Constantine,123
Earlie,122
Clarance,122
Arvil,122
Masao,122
Nita,121
Roselyn,121
Annetta,121
Eldred,121
King,121
Sammy,121
Ignatius,121
Mortimer,121
Catalina,120
Sudie,120
Taylor,120
Beverley,119
Melvina,119
Verona,119
Yoshio,119
Al,119
Quinton,118
Dillard,118
Danny,118
Madie,117
Jamie,117
Freeda,117
Janis,117
Annabell,117
Estel,117
Alejandro,116
Silvio,116
Nova,115
Concha,115
Tomasa,115
Romaine,115
Dorsey,115
Bertrand,115
Magdalena,114
Elenora,114
Matt,114
Kattie,113
Lyda,113
Altha,112
Waneta,112
Eldridge,112
Finis,112
Macie,111
Elinore,111
Arvel,111
Abel,111
Audie,110
Savannah,110
Hazle,110
Kathryne,110
Alvera,110
Sabina,110
Bryan,110
Cathrine,109
Dawn,109
Sheila,109
Vicente,109
Amalia,108
Hortencia,108
Gwen,108
Diane,108
Artis,108
Lucian,108
Virgle,108
Toshio,108
Lincoln,108
Ludie,107
Pinkie,107
Rayford,107
Galen,107
Adelina,106
Nathalie,106
Harden,106
Nicolas,106
Vester,105
Stasia,104
Mafalda,104
Lorenza,104
Gino,104
Masako,103
Luisa,103
Elayne,103
Madaline,103
Carey,103
Reynaldo,103
Esta,102
Seth,102
Daphne,101
Santina,101
Asa,101
Kazuo,101
Melton,100
Rosevelt,100
Adolphus,100
Fidel,100
Winfield,100
Murphy,100
Billye,99
Eulalia,99
Kiyoko,99
Abner,99
Loy,99
Malinda,98
Sonia,98
Afton,98
Buck,98
Franklyn,98
Doreen,97
Norine,97
Marge,97
Bernie,97
Versie,96
Odie,96
Santa,96
Kiyoshi,96
Ozella,95
Francine,95
Christene,95
Luz,95
Eve,95
Alverta,95
Shelton,95
Turner,95
Durward,95
Bryant,95
Kevin,95
Euna,94
Beatriz,94
Jesusa,94
Refugio,93
Ardella,93
Elza,93
Willene,92
Herminia,92
Ruthe,92
Maryellen,92
Libby,92
Foy,92
Huey,92
Cary,92
Jason,92
Ike,92
Bryce,92
Viva,91
Dimple,91
Blossom,91
Ardell,91
Lucious,91
Hideo,91
Nunzio,91
Florida,90
Aida,90
Marlys,90
Hulda,90
Domenica,90
Gregoria,90
Brooks,90
Kyle,90
Furman,90
Chloe,89
Delfina,89
Georgina,89
Antonetta,89
Alford,89
Murry,89
Dexter,89
Lonzo,89
Guillermo,89
Elwyn,89
Neoma,88
Aron,88
Hayward,88
Jerald,88
Levy,87
Sherwood,87
Urban,87
Vina,86
Rutha,86
Violette,86
Michelina,86
Bridget,86
Ines,86
Gaston,86
Joaquin,86
Carleton,86
Eloy,86
Myles,86
Loyal,85
Mariano,85
Reynold,85
Norwood,85
Inell,84
Corrie,84
Fumiko,84
Kitty,84
Ford,84
Sandy,84
Clem,84
Garfield,84
Oral,84
Merl,84
Agustin,84
Leander,84
Noreen,83
Sofia,83
Clovis,83
Garrett,83
Adelle,82
Edison,82
Miller,82
Alois,82
Jennings,82
Willia,81
Verdie,81
Minoru,81
Marcos,81
Carter,81
Fernand,81
Rueben,81
Ernestina,80
Lilla,80
Vita,80
Laurette,80
Chauncey,80
Elliot,80
Mammie,79
Zona,79
Darline,79
Patty,79
Blair,79
Lurline,78
Toshiko,78
Natividad,78
Carlota,78
Golden,78
Emmet,78
Obie,78
Leeroy,78
Omar,78
Tennie,77
Birtha,77
Arvilla,77
Verlin,77
Henderson,77
Emmit,77
Rollin,77
Federico,77
Carlyle,77
Arvid,77
Dottie,76
Shizue,76
Burnice,76
Lyla,76
Magdalen,76
Bennett,76
Elvie,75
Madalyn,75
Rosaline,75
Lavera,75
Merlyn,75
Trine,75
Berry,75
Felipa,74
Venita,74
Assunta,74
Lafayette,74
Howell,74
Burdette,74
Denzil,74
Ramiro,74
Exie,73
Aldona,73
Lavinia,73
Laurel,73
Benjiman,73
Brady,73
Casper,73
Clemmie,72
Audry,72
Nedra,72
Enriqueta,72
Herlinda,72
Logan,72
Orvil,72
Adolfo,72
Oneta,71
Mitsuko,71
Susanna,71
Hardin,71
Porfirio,71
Gustav,71
Louvenia,70
Alline,70
Ana,70
Chiyoko,70
Rosalia,70
Rafaela,70
Lindsey,70
Hayden,70
Reid,70
Sumner,70
Jonas,70
Ezell,69
Beaulah,69
Ewell,69
Waymon,69
Stanford,69
Orland,69
Gertha,68
Haruko,68
Meta,68
Nella,68
Margaretta,68
Watson,68
Olene,67
Cordie,67
Amparo,67
Dena,67
Vivienne,67
Leonore,67
Antionette,67
Leamon,67
Smith,67
Cloyd,67
Celestino,67
Olevia,66
Eda,66
Estela,66
Lon,66
Shigeru,66
Isamu,66
Marco,66
Ressie,65
Mallie,65
Almeta,65
Erlinda,65
Soledad,65
Lorayne,65
Bernardine,65
Angus,65
Madison,65
Giles,65
Donal,65
Donovan,65
Rosanna,64
Bess,64
Judge,64
Hampton,64
Zack,64
Lera,63
Ozell,63
Shizuko,63
Nila,63
Leatrice,63
Madlyn,63
Zoe,63
Alease,63
Genoveva,63
Christ,63
Cosmo,63
Ozie,62
Irine,62
Wynona,62
Zita,62
Oneal,62
Webster,62
Milburn,62
Evert,62
Craig,62
Queenie,61
Hildegarde,61
Olympia,61
Crawford,61
Takashi,61
Juliet,60
Norene,60
Clarissa,60
Deborah,60
Mickey,60
Loma,60
Gary,60
Luna,59
Veola,59
Ova,59
Goldia,59
Lilyan,59
Issac,59
Welton,59
Glendon,59
Akira,59
Ernie,59
Tadashi,59
Alfonse,59
Linus,59
Fairy,58
Hildred,58
Harvie,58
Jordan,58
Conley,58
Farris,58
Junious,58
Mitsuo,58
Bradford,58
Ceola,57
Mitsue,57
Trula,57
Johnson,57
Malvin,57
Delton,57
Aurelio,57
Noboru,57
Kent,57
Arlo,57
Orrin,57
Leopold,57
Erline,56
Florrie,56
Emiko,56
Stacia,56
Christeen,56
Arlyne,56
Rosaria,56
Stephania,56
Leonardo,56
Takeshi,56
Verlie,55
Delpha,55
Lavelle,55
Hortensia,55
Marina,55
Laurine,55
Tracy,55
Simone,55
Elida,55
Ezekiel,55
Ennis,55
Marcelino,55
Olan,55
Kirby,55
Verl,55
Werner,55
Zane,55
Pierre,55
Gasper,55
Okey,55
Voncile,54
Gaynell,54
Glennie,54
Evangelina,54
Berenice,54
Bettyjane,54
Monnie,54
Toby,54
Clint,54
Reece,54
Benton,54
Chalmer,54
Worth,54
Trudie,53
Lucretia,53
Bernita,53
Yuriko,53
Felicitas,53
Kathlyn,53
Eulah,53
Alba,53
Leocadia,53
Lahoma,53
Nicolasa,53
Ivey,53
Buel,53
Luciano,53
Evans,53
Oswald,53
Clemens,53
Ludwig,53
Bradley,53
Donato,53
Myrl,52
Ethelene,52
Darleen,52
Dorathy,52
Enola,52
Refugia,52
Thornton,52
Hilario,52
Lauren,52
Thad,52
Jones,52
Adelbert,52
Nevin,52
Elois,51
Lossie,51
Lawson,51
Barton,51
Gerrit,51
Fredric,51
Garth,51
Armond,51
Hilbert,51
Luigi,51
Llewellyn,51
Harrell,51
Eartha,50
Drucilla,50
Coletta,50
Pearle,50
Estefana,50
Burt,50
Tillman,50
Ysidro,50
Sylvan,50
Estill,50
Landon,50
Zeb,50
Saverio,50
Sumiko,49
Georgene,49
Rochelle,49
Vallie,49
Johnsie,49
Reyes,49
Hillard,49
Annis,48
Emmer,48
Candelaria,48
Lilia,48
Simona,48
Vilma,48
Juliana,48
Burnell,48
Garold,48
Eino,48
Duncan,48
Ellwood,48
Dayton,48
Gennie,47
Eudora,47
Michiko,47
Edyth,47
Onie,47
Hassie,47
Zenobia,47
Eugenie,47
Odilia,47
Catarina,47
Alonza,47
Kee,47
Takeo,47
Terence,47
Yukio,47
Hunter,47
Dwayne,47
Hans,47
Whitney,47
Gennaro,47
Wilfrid,47
Melville,47
Eliseo,47
Mozella,46
Vinnie,46
Nobuko,46
Yaeko,46
Elenore,46
Eveline,46
Rozella,46
Susanne,46
Lea,46
Vivien,46
Marybelle,46
Clarabelle,46
Pilar,46
Huston,46
Burley,46
Williams,46
Shigeo,46
Theadore,46
Orin,46
Wylie,46
Dewayne,46
Mitchel,46
Gardner,46
Newell,46
Reino,46
Heyward,46
Marylou,45
Marlyn,45
Caryl,45
Fernande,45
Green,45
Haruo,45
Brown,45
Ballard,45
Antoine,45
Rowland,45
Mahlon,45
Earlean,44
Blanchie,44
Reatha,44
Misao,44
Lidia,44
Prudence,44
Charity,44
Lida,44
Celestina,44
Pascual,44
Addison,44
