name,frequency
Ronin,2555
Elianna,2554
Amora,2552
Mikayla,2550
Francesca,2548
Mckinley,2543
Zaiden,2537
Kyson,2532
Kamden,2529
Rowen,2526
Madelynn,2524
Jonas,2513
Kathryn,2511
Amber,2510
Adrianna,2505
Emelia,2501
Alaya,2492
Lorelei,2490
Hank,2484
Kian,2484
Kennedi,2482
Kalani,2479
Rhys,2472
Everlee,2471
Augustus,2471
Niko,2471
Mira,2469
Aviana,2465
Elisa,2453
Liana,2448
Sierra,2444
Matilda,2442
Moises,2439
Abby,2438
Callum,2428
Esme,2427
Christina,2427
Francis,2419
Cheyenne,2418
Oaklynn,2417
Wynter,2412
Edith,2411
Nia,2408
Abram,2402
Cadence,2401
Holly,2400
Denver,2395
Helena,2392
Bruce,2392
April,2379
Phillip,2378
Alijah,2377
Kashton,2368
Braylen,2361
Jazlyn,2360
Albert,2358
Charli,2348
Sylvia,2347
Aitana,2344
Gunnar,2335
Chelsea,2327
Maximilian,2327
Renata,2326
Zachariah,2318
Macie,2317
Luciano,2316
Dexter,2311
Mohamed,2309
Maia,2306
Celine,2300
Uriel,2298
Fernanda,2296
Landen,2291
Charley,2285
Danna,2276
Kendra,2268
Rocco,2268
Baylor,2256
Alonzo,2256
Asa,2252
Derrick,2251
Kora,2250
Enrique,2250
Corey,2247
Legacy,2246
Omari,2246
Drake,2244
Leonidas,2242
Azariah,2238
Leona,2233
Katelyn,2230
Leslie,2230
Wilder,2226
Carly,2216
Jayleen,2216
Imani,2215
Frederick,2213
Benson,2208
Maryam,2207
Colette,2199
Moses,2197
Malaysia,2189
Alejandra,2181
Pierce,2179
Myra,2178
Adelina,2176
Azalea,2165
Bethany,2157
Armando,2154
Emmy,2152
Jayson,2152
Deacon,2149
Apollo,2143
Maren,2141
Monroe,2137
Stevie,2137
Finnley,2136
Aisha,2132
Colson,2130
Virginia,2126
Madilynn,2123
Ronald,2123
Kieran,2123
Quincy,2121
Jaime,2115
Henley,2110
Poppy,2105
Meadow,2102
Briana,2099
Aleah,2099
Isaias,2098
Meredith,2096
Nikolai,2096
Lorelai,2094
Santino,2089
Itzel,2086
Arjun,2086
Hanna,2081
Jessie,2080
Davis,2078
Ashlyn,2073
Moshe,2071
Kaydence,2063
Ayaan,2061
Kaison,2060
Lawrence,2052
Antonella,2048
Trenton,2044
Kara,2043
Alessia,2042
Emberly,2040
Forrest,2040
Mallory,2039
Emmalyn,2038
Alexia,2037
Ryland,2029
Alanna,2028
Emmitt,2027
Reece,2026
Dream,2025
Kaliyah,2024
Beatrice,2023
Dorian,2022
Landyn,2020
Julio,2015
Raphael,2004
Oaklyn,2003
Brycen,2001
Danny,2000
Scott,2000
Megan,1993
Izaiah,1991
Saul,1990
Rodrigo,1984
Noa,1982
Angelica,1981
Cecelia,1980
Raul,1980
Dorothy,1979
Dayana,1978
Allyson,1977
Jemma,1973
Macy,1972
Jaliyah,1967
Braylon,1965
Rosie,1964
Cannon,1964
Astrid,1962
Ivanna,1959
Mariam,1959
Ashlynn,1955
Gloria,1954
Darius,1953
Priscilla,1950
Lewis,1950
Michaela,1949
Sasha,1949
Elaine,1945
Johanna,1943
Braelyn,1942
Janelle,1942
Frankie,1941
Keith,1941
Mae,1937
Avah,1935
Cassius,1935
Briggs,1935
Gerardo,1935
Donald,1934
Skyla,1930
Alec,1927
Nixon,1926
Roland,1913
Karina,1912
Jayda,1911
Conrad,1909
Landry,1906
Sloan,1900
Melany,1894
Callan,1892
Callen,1888
Julie,1886
Quentin,1885
Julieta,1884
Stetson,1880
Ariya,1879
Anne,1877
Roy,1877
Case,1876
Jazmin,1870
Jalen,1870
Kassidy,1861
Duke,1861
Soren,1859
Dior,1856
Amalia,1851
Jasiah,1846
Adley,1840
Kingsley,1840
Kylan,1838
Marilyn,1833
Savanna,1829
Rayan,1829
Johan,1827
Ahmed,1824
Zahra,1823
Aleena,1821
Kimber,1817
Aden,1815
Kelly,1812
Dustin,1807
Lucca,1799
Bo,1799
Coraline,1797
Ivory,1795
Katalina,1792
Jamari,1790
Cason,1789
Liberty,1788
Annabella,1787
Lilian,1787
Alia,1786
Samson,1786
Yusuf,1775
Edison,1773
Abdiel,1767
Baylee,1765
Kyra,1762
Reyna,1761
Makai,1761
Alma,1756
Dennis,1753
Ford,1752
Khaleesi,1750
Tony,1750
Brock,1741
Layne,1739
Mack,1737
Ahmad,1735
Emmie,1734
Salem,1731
Aurelia,1729
Sincere,1723
Irene,1720
Nola,1720
Marie,1720
Marvin,1718
Zain,1718
Saige,1715
Amirah,1715
Tripp,1714
Lylah,1713
Siena,1711
Colby,1711
Uriah,1711
Zelda,1705
Zyaire,1701
Nikolas,1700
Keaton,1699
Kannon,1699
Aarav,1699
Aubrie,1694
Melina,1693
Anahi,1688
Dillon,1688
Kynlee,1686
Kyree,1679
Mohammad,1679
Lauryn,1675
Cassandra,1671
Arturo,1668
Ares,1661
Ty,1660
Mauricio,1656
Gustavo,1656
Karla,1655
Reina,1651
Leyla,1651
Haisley,1647
Greta,1647
Cullen,1644
Kaysen,1640
Axton,1639
Chaya,1633
Lyra,1632
Laurel,1630
Monica,1630
Hezekiah,1630
Brendan,1630
Marcelo,1629
Janiyah,1628
Rosa,1627
Lacey,1627
Sam,1623
Jerry,1617
Hayley,1616
Tiana,1613
Emerie,1613
Bonnie,1613
Julien,1612
Santana,1611
Zaire,1609
Issac,1607
Trey,1603
Karen,1599
Giuliana,1595
Bellamy,1590
Boston,1587
Jaylah,1580
Quinton,1579
Mina,1577
Aileen,1577
Mara,1574
Anya,1574
Malani,1569
Galilea,1569
Harlee,1566
Roselyn,1566
Zaylee,1563
Chris,1560
Sylas,1559
Mohammed,1557
Addyson,1555
Lillie,1554
Clementine,1554
Bailee,1553
Huxley,1551
Jazmine,1549
Angie,1549
Layton,1542
Raylan,1542
Laney,1540
Liv,1540
Robin,1538
Alessandro,1537
Fletcher,1536
Nalani,1531
Mathew,1531
Baker,1530
Haylee,1527
Brylee,1521
Aliza,1521
Pearl,1520
Kinslee,1520
Khari,1520
Kyleigh,1519
Amani,1517
Madisyn,1514
Leonard,1514
Malaya,1508
Rebekah,1504
Kenna,1504
Eileen,1504
Wilson,1504
Hamza,1497
Cayson,1496
Lucian,1496
Alberto,1488
Lionel,1484
Anika,1479
Kohen,1479
Romina,1478
Tiffany,1478
Alena,1477
Rayna,1471
Joelle,1466
Braden,1466
Jolie,1465
Elyse,1463
Sonny,1461
Valentino,1459
Rex,1458
Ensley,1455
Jamir,1452
Marina,1447
Faye,1446
Alfredo,1446
Julissa,1441
Zeke,1441
Dariel,1440
Devon,1437
Hadassah,1434
Alden,1428
Xiomara,1427
Boone,1426
Neil,1426
Kellan,1424
Zaid,1422
Curtis,1420
Ailani,1419
Zariyah,1418
Korbin,1418
Mekhi,1414
Alvin,1408
Nelson,1405
Nala,1401
Jaziel,1397
Mikaela,1395
Jimmy,1395
Harry,1394
Bridget,1390
Louisa,1389
Vihaan,1389
Mercy,1386
Shepherd,1384
Elora,1380
Cynthia,1379
Titan,1375
Ridge,1371
Kailey,1370
Roger,1367
Wells,1366
Yosef,1364
Davina,1363
Darren,1363
Kori,1362
Lina,1360
Oaklee,1354
Yara,1346
Leandro,1346
Louise,1345
Opal,1345
Amos,1337
Ricky,1337
Madalyn,1336
Langston,1336
Rhea,1332
Clay,1332
Kareem,1329
Crystal,1328
Lilyana,1327
Jillian,1324
Noe,1321
Chaim,1320
Princess,1318
Amelie,1318
Lance,1318
Salvador,1318
Brennan,1317
Keanu,1316
Lara,1315
Calliope,1315
Kairi,1311
Frida,1306
Mitchell,1305
Yareli,1303
Douglas,1303
Milana,1302
Chana,1302
Bryant,1300
Lyanna,1297
Livia,1293
Koda,1293
Linda,1291
Sky,1290
Noemi,1289
Jagger,1287
Simone,1284
Rivka,1284
Ryann,1283
Harmoni,1281
Sunny,1280
Chanel,1279
Holland,1278
Aliana,1277
Penny,1276
Samir,1276
Teresa,1273
Bruno,1273
Aniya,1272
Annika,1272
Clarissa,1272
Miller,1271
Lachlan,1270
Amaia,1268
Addilynn,1266
Kase,1264
Laylah,1263
Casen,1261
Elisha,1260
Bria,1259
Estella,1258
Lea,1253
Blaire,1252
Zaria,1250
Maleah,1248
Hana,1248
Joey,1248
Colten,1244
Martha,1239
Averi,1238
Ellen,1237
Alora,1234
Aya,1232
Stanley,1230
Sariyah,1229
Bodie,1229
Nathanael,1229
Treasure,1227
Milena,1227
Tinsley,1223
Analia,1222
Orlando,1220
Joe,1219
Addisyn,1218
Rayden,1216
Zaniyah,1213
Rayne,1211
Tomas,1211
Otis,1206
Braylee,1205
Raina,1197
Guadalupe,1192
Kellen,1191
Watson,1191
Archie,1191
Crosby,1189
Emmeline,1188
Lilianna,1188
Keyla,1186
Deandre,1186
Maurice,1184
Jayde,1182
Itzayana,1181
Gary,1181
Lochlan,1181
Larry,1180
Jefferson,1180
Marianna,1179
Ramon,1176
Vienna,1175
Miley,1174
Andi,1173
Aubrielle,1173
Kadence,1169
Elsa,1169
Estelle,1168
Jedidiah,1168
Tommy,1168
Clare,1167
Byron,1167
Axl,1167
Thalia,1164
Grey,1163
Randy,1162
Avalynn,1158
Sevyn,1153
Isabela,1153
Adele,1153
Jaycee,1152
Paula,1152
Ellianna,1150
Journi,1145
Thaddeus,1144
Flynn,1144
Dulce,1143
Kaylie,1142
Novah,1140
Onyx,1140
Maxine,1139
Carl,1139
Kallie,1137
Lee,1133
Houston,1132
Giovanna,1131
Paisleigh,1130
Estrella,1128
Koa,1128
Rohan,1128
Eddie,1126
Marcel,1126
Kamiyah,1125
Carmelo,1124
Novalee,1123
Abdullah,1123
Melvin,1122
Ira,1121
Leanna,1119
Ray,1119
Brecken,1119
Brixton,1115
Jakob,1114
Clyde,1112
Kenia,1109
Amiya,1105
Saoirse,1105
Tori,1104
Mylah,1104
Gwen,1102
Madden,1102
Augustine,1102
Belen,1100
Joziah,1099
Tatiana,1098
Vicente,1098
Hadlee,1097
Hassan,1094
Ellison,1093
Nathalie,1092
Ben,1089
Arden,1086
Kristopher,1084
Deborah,1082
Marissa,1081
Brittany,1080
Mavis,1080
Ansley,1077
Kenzo,1077
Aubriella,1076
Celia,1075
Kylo,1075
Kristian,1074
Elisabeth,1073
Lexie,1073
Noor,1073
Tenley,1072
Meghan,1072
Ernesto,1070
Scarlette,1069
Amaris,1068
Harlan,1066
Jaylin,1064
Amayah,1063
Judith,1061
Musa,1059
Waverly,1058
Ramona,1057
Campbell,1055
Egypt,1055
Talon,1055
Sariah,1051
Salma,1050
Halle,1048
Selene,1046
Aryan,1046
Nancy,1045
Jon,1045
Jaelyn,1043
Tristen,1042
Corinne,1040
Demetrius,1040
Lailah,1037
